year,player_id,last_name,first_name,batting_hand,throwing_hand,team_abbr_1,position
2002,lewic001,Lewis,Colby,R,R,TEX,P
2002,ludwr001,Ludwick,Ryan,R,L,TEX,OF
2002,menck001,Mench,Kevin,R,R,TEX,OF
2002,miced001,Miceli,Dan,R,R,TEX,P
2002,michc001,Michalak,Chris,L,L,TEX,P
2002,murrc001,Murray,Calvin,R,R,TEX,OF
2002,myeta001,Myette,Aaron,R,R,TEX,P
2002,nitkc001,Nitkowski,C.J.,L,L,TEX,P
2002,ortih001,Ortiz,Hector,R,R,TEX,C
2002,palmr001,Palmeiro,Rafael,L,L,TEX,1B
2002,parkc002,Park,Chan Ho,R,R,TEX,P
2002,perrh001,Perry,Herbert,R,R,TEX,3B
2002,powej001,Powell,Jay,R,R,TEX,P
2002,reyed001,Reyes,Dennys,R,L,TEX,P
2002,river002,Rivera,Ruben,R,R,TEX,OF
2002,rockj001,Rocker,John,R,L,TEX,P
2002,rodra001,Rodriguez,Alex,R,R,TEX,SS
2002,rodri001,Rodriguez,Ivan,R,R,TEX,C
2002,rodrr004,Rodriguez,Rich,L,L,TEX,P
2002,rogek001,Rogers,Kenny,L,L,TEX,P
2002,romaj002,Romano,Jason,R,R,TEX,OF
2002,sadld001,Sadler,Donnie,R,R,TEX,OF
2002,seanr001,Seanez,Rudy,R,R,TEX,P
2002,telfa001,Telford,Anthony,R,R,TEX,P
2002,valdi001,Valdez,Ismael,R,R,TEX,P
2002,vanpt001,Van Poppel,Todd,R,R,TEX,P
2002,woods001,Woodard,Steve,L,R,TEX,P
2002,younm003,Young,Michael,R,R,TEX,2B
2002,bergd002,Berg,Dave,R,R,TOR,2B
2002,borbp001,Borbon,Pedro,R,L,TOR,P
2002,bowlb001,Bowles,Brian,R,R,TOR,P
2002,bushh001,Bush,Homer,R,R,TOR,2B
2002,carpc002,Carpenter,Chris,R,R,TOR,P
2002,cashk001,Cash,Kevin,R,R,TOR,C
2002,casss001,Cassidy,Scott,R,R,TOR,P
2002,cocop001,Coco,Pasqual,R,R,TOR,P
2002,coopb001,Cooper,Brian,R,R,TOR,P
2002,cruzj004,Cruz,Jose,B,R,TOR,OF
2002,delgc001,Delgado,Carlos,L,R,TOR,1B
2002,escok001,Escobar,Kelvim,R,R,TOR,P
2002,eyres001,Eyre,Scott,L,L,TOR,P
2002,fileb001,File,Bob,R,R,TOR,P
2002,fletd001,Fletcher,Darrin,L,R,TOR,C
2002,hallr001,Halladay,Roy,R,R,TOR,P
2002,hendm001,Hendrickson,Mark,L,L,TOR,P
2002,heref001,Heredia,Felix,L,L,TOR,P
2002,hinse001,Hinske,Eric,L,R,TOR,3B
2002,huckk001,Huckaby,Ken,R,R,TOR,C
2002,hudso001,Hudson,Orlando,B,R,TOR,2B
2002,kersj001,Kershner,Jason,L,L,TOR,P
2002,lawrj001,Lawrence,Joe,R,R,TOR,2B
2002,leshb001,Lesher,Brian,R,L,TOR,1B
2002,loaie001,Loaiza,Esteban,R,R,TOR,P
2002,lopef001,Lopez,Felipe,B,R,TOR,SS
2002,lyonb003,Lyon,Brandon,R,R,TOR,P
2002,millj002,Miller,Justin,R,R,TOR,P
2002,mondr002,Mondesi,Raul,R,R,TOR,OF
2002,parrs001,Parris,Steve,R,R,TOR,P
2002,phelj001,Phelps,Josh,R,R,TOR,DH
2002,plesd001,Plesac,Dan,L,L,TOR,P
2002,polic001,Politte,Cliff,R,R,TOR,P
2002,prokl001,Prokopec,Luke,L,R,TOR,P
2002,smitm005,Smith,Michael,R,R,TOR,P
2002,stews002,Stewart,Shannon,R,R,TOR,OF
2002,swanp001,Swann,Pedro,L,R,TOR,DH
2002,thurc001,Thurman,Corey,R,R,TOR,P
2002,walkp001,Walker,Pete,R,R,TOR,P
2002,wellv001,Wells,Vernon,R,R,TOR,OF
2002,wertj001,Werth,Jayson,R,R,TOR,OF
2002,wiggs001,Wiggins,Scott,L,L,TOR,P
2002,wilst003,Wilson,Tom,R,R,TOR,C
2002,wised001,Wise,Dewayne,L,L,TOR,OF
2002,woodc001,Woodward,Chris,R,R,TOR,SS
